Year,Quarter,Month,Day,% Skill in Posting,Job Skills
2018,Qtr 4,November,4,50.00%,cloud
2018,Qtr 4,November,4,50.00%,machine_learning
2018,Qtr 4,November,4,50.00%,python
2018,Qtr 4,November,4,50.00%,sql
2018,Qtr 4,November,5,25.00%,aws
2018,Qtr 4,November,5,50.00%,cloud
2018,Qtr 4,November,5,50.00%,machine_learning
2018,Qtr 4,November,5,100.00%,python
2018,Qtr 4,November,5,100.00%,sql
2018,Qtr 4,November,6,50.00%,aws
2018,Qtr 4,November,6,16.67%,cloud
2018,Qtr 4,November,6,16.67%,machine_learning
2018,Qtr 4,November,6,83.33%,python
2018,Qtr 4,November,6,66.67%,sql
2018,Qtr 4,November,7,50.00%,aws
2018,Qtr 4,November,7,50.00%,machine_learning
2018,Qtr 4,November,7,50.00%,python
2018,Qtr 4,November,7,50.00%,sql
2018,Qtr 4,November,8,50.00%,aws
2018,Qtr 4,November,8,50.00%,cloud
2018,Qtr 4,November,9,66.67%,aws
2018,Qtr 4,November,9,66.67%,cloud
2018,Qtr 4,November,11,100.00%,aws
2018,Qtr 4,November,11,66.67%,cloud
2018,Qtr 4,November,11,66.67%,python
2018,Qtr 4,November,11,66.67%,sql
2018,Qtr 4,November,12,40.00%,aws
2018,Qtr 4,November,12,80.00%,cloud
2018,Qtr 4,November,12,20.00%,machine_learning
2018,Qtr 4,November,12,40.00%,python
2018,Qtr 4,November,12,40.00%,sql
2018,Qtr 4,November,13,50.00%,cloud
2018,Qtr 4,November,14,100.00%,cloud
2018,Qtr 4,November,14,100.00%,machine_learning
2018,Qtr 4,November,14,100.00%,python
2018,Qtr 4,November,15,33.33%,aws
2018,Qtr 4,November,15,33.33%,cloud
2018,Qtr 4,November,15,33.33%,sql
2018,Qtr 4,November,16,16.67%,aws
2018,Qtr 4,November,16,33.33%,cloud
2018,Qtr 4,November,16,50.00%,python
2018,Qtr 4,November,16,33.33%,sql
2018,Qtr 4,November,17,33.33%,aws
2018,Qtr 4,November,17,33.33%,cloud
2018,Qtr 4,November,17,33.33%,python
2018,Qtr 4,November,17,33.33%,sql
2018,Qtr 4,November,18,33.33%,aws
2018,Qtr 4,November,18,33.33%,sql
2018,Qtr 4,November,19,100.00%,aws
2018,Qtr 4,November,19,50.00%,cloud
2018,Qtr 4,November,19,100.00%,python
2018,Qtr 4,November,19,100.00%,sql
2018,Qtr 4,November,20,50.00%,aws
2018,Qtr 4,November,20,100.00%,cloud
2018,Qtr 4,November,20,50.00%,machine_learning
2018,Qtr 4,November,20,50.00%,python
2018,Qtr 4,November,20,100.00%,sql
2018,Qtr 4,November,22,25.00%,aws
2018,Qtr 4,November,22,50.00%,cloud
2018,Qtr 4,November,22,50.00%,python
2018,Qtr 4,November,22,25.00%,sql
2018,Qtr 4,November,23,33.33%,aws
2018,Qtr 4,November,23,33.33%,cloud
2018,Qtr 4,November,23,16.67%,python
2018,Qtr 4,November,23,33.33%,sql
2018,Qtr 4,November,24,42.86%,aws
2018,Qtr 4,November,24,42.86%,cloud
2018,Qtr 4,November,24,42.86%,machine_learning
2018,Qtr 4,November,24,71.43%,python
2018,Qtr 4,November,24,57.14%,sql
2018,Qtr 4,November,25,50.00%,aws
2018,Qtr 4,November,25,33.33%,cloud
2018,Qtr 4,November,25,66.67%,machine_learning
2018,Qtr 4,November,25,66.67%,python
2018,Qtr 4,November,25,66.67%,sql
2018,Qtr 4,November,26,25.00%,aws
2018,Qtr 4,November,26,50.00%,cloud
2018,Qtr 4,November,26,25.00%,machine_learning
2018,Qtr 4,November,26,50.00%,python
2018,Qtr 4,November,26,50.00%,sql
2018,Qtr 4,November,27,66.67%,aws
2018,Qtr 4,November,27,66.67%,cloud
2018,Qtr 4,November,27,33.33%,python
2018,Qtr 4,November,27,33.33%,sql
2018,Qtr 4,November,28,100.00%,aws
2018,Qtr 4,November,28,100.00%,cloud
2018,Qtr 4,November,29,16.67%,aws
2018,Qtr 4,November,29,16.67%,cloud
2018,Qtr 4,November,29,16.67%,python
2018,Qtr 4,November,29,33.33%,sql
2018,Qtr 4,November,30,28.57%,cloud
2018,Qtr 4,November,30,14.29%,machine_learning
2018,Qtr 4,November,30,42.86%,python
2018,Qtr 4,November,30,57.14%,sql
2018,Qtr 4,December,1,50.00%,aws
2018,Qtr 4,December,1,50.00%,cloud
2018,Qtr 4,December,1,25.00%,machine_learning
2018,Qtr 4,December,1,25.00%,python
2018,Qtr 4,December,1,25.00%,sql
2018,Qtr 4,December,2,71.43%,aws
2018,Qtr 4,December,2,57.14%,cloud
2018,Qtr 4,December,2,42.86%,machine_learning
2018,Qtr 4,December,2,71.43%,python
2018,Qtr 4,December,2,57.14%,sql
2018,Qtr 4,December,3,50.00%,machine_learning
2018,Qtr 4,December,3,50.00%,python
2018,Qtr 4,December,3,50.00%,sql
2018,Qtr 4,December,4,28.57%,aws
2018,Qtr 4,December,4,28.57%,cloud
2018,Qtr 4,December,4,42.86%,python
2018,Qtr 4,December,4,42.86%,sql
2018,Qtr 4,December,5,50.00%,aws
2018,Qtr 4,December,5,50.00%,cloud
2018,Qtr 4,December,5,25.00%,machine_learning
2018,Qtr 4,December,5,25.00%,python
2018,Qtr 4,December,5,25.00%,sql
2018,Qtr 4,December,6,28.57%,aws
2018,Qtr 4,December,6,28.57%,cloud
2018,Qtr 4,December,6,14.29%,machine_learning
2018,Qtr 4,December,6,28.57%,python
2018,Qtr 4,December,6,57.14%,sql
2018,Qtr 4,December,7,33.33%,aws
2018,Qtr 4,December,7,33.33%,cloud
2018,Qtr 4,December,7,33.33%,machine_learning
2018,Qtr 4,December,7,100.00%,python
2018,Qtr 4,December,7,66.67%,sql
2018,Qtr 4,December,8,33.33%,machine_learning
2018,Qtr 4,December,8,66.67%,python
2018,Qtr 4,December,8,66.67%,sql
2018,Qtr 4,December,9,100.00%,machine_learning
2018,Qtr 4,December,9,100.00%,python
2018,Qtr 4,December,9,100.00%,sql
2018,Qtr 4,December,10,60.00%,aws
2018,Qtr 4,December,10,40.00%,cloud
2018,Qtr 4,December,10,40.00%,machine_learning
2018,Qtr 4,December,10,60.00%,python
2018,Qtr 4,December,10,80.00%,sql
2018,Qtr 4,December,11,20.00%,cloud
2018,Qtr 4,December,11,40.00%,python
2018,Qtr 4,December,11,60.00%,sql
2018,Qtr 4,December,12,20.00%,aws
2018,Qtr 4,December,12,40.00%,cloud
2018,Qtr 4,December,12,40.00%,machine_learning
2018,Qtr 4,December,12,100.00%,python
2018,Qtr 4,December,12,100.00%,sql
2018,Qtr 4,December,13,50.00%,cloud
2018,Qtr 4,December,13,50.00%,machine_learning
2018,Qtr 4,December,13,100.00%,python
2018,Qtr 4,December,13,100.00%,sql
2018,Qtr 4,December,14,16.67%,aws
2018,Qtr 4,December,14,16.67%,python
2018,Qtr 4,December,14,33.33%,sql
2018,Qtr 4,December,15,33.33%,machine_learning
2018,Qtr 4,December,15,100.00%,sql
2018,Qtr 4,December,16,33.33%,aws
2018,Qtr 4,December,16,33.33%,cloud
2018,Qtr 4,December,16,33.33%,sql
2018,Qtr 4,December,17,33.33%,aws
2018,Qtr 4,December,17,33.33%,cloud
2018,Qtr 4,December,17,33.33%,machine_learning
2018,Qtr 4,December,17,66.67%,python
2018,Qtr 4,December,17,66.67%,sql
2018,Qtr 4,December,18,45.45%,aws
2018,Qtr 4,December,18,54.55%,cloud
2018,Qtr 4,December,18,9.09%,machine_learning
2018,Qtr 4,December,18,45.45%,python
2018,Qtr 4,December,18,45.45%,sql
2018,Qtr 4,December,19,37.50%,aws
2018,Qtr 4,December,19,50.00%,cloud
2018,Qtr 4,December,19,25.00%,machine_learning
2018,Qtr 4,December,19,50.00%,python
2018,Qtr 4,December,19,37.50%,sql
2018,Qtr 4,December,20,33.33%,cloud
2018,Qtr 4,December,20,33.33%,machine_learning
2018,Qtr 4,December,20,33.33%,python
2018,Qtr 4,December,20,66.67%,sql
2018,Qtr 4,December,21,33.33%,aws
2018,Qtr 4,December,21,33.33%,cloud
2018,Qtr 4,December,22,75.00%,aws
2018,Qtr 4,December,22,25.00%,cloud
2018,Qtr 4,December,22,50.00%,machine_learning
2018,Qtr 4,December,22,75.00%,python
2018,Qtr 4,December,22,50.00%,sql
2018,Qtr 4,December,23,14.29%,aws
2018,Qtr 4,December,23,14.29%,cloud
2018,Qtr 4,December,23,28.57%,machine_learning
2018,Qtr 4,December,23,57.14%,python
2018,Qtr 4,December,23,57.14%,sql
2018,Qtr 4,December,24,33.33%,aws
2018,Qtr 4,December,24,66.67%,cloud
2018,Qtr 4,December,24,33.33%,python
2018,Qtr 4,December,24,33.33%,sql
2018,Qtr 4,December,25,25.00%,aws
2018,Qtr 4,December,25,25.00%,machine_learning
2018,Qtr 4,December,25,50.00%,python
2018,Qtr 4,December,25,50.00%,sql
2018,Qtr 4,December,26,33.33%,aws
2018,Qtr 4,December,26,33.33%,cloud
2018,Qtr 4,December,26,33.33%,sql
2018,Qtr 4,December,27,40.00%,aws
2018,Qtr 4,December,27,20.00%,cloud
2018,Qtr 4,December,27,60.00%,machine_learning
2018,Qtr 4,December,27,80.00%,python
2018,Qtr 4,December,27,40.00%,sql
2018,Qtr 4,December,29,40.00%,aws
2018,Qtr 4,December,29,20.00%,cloud
2018,Qtr 4,December,29,40.00%,python
2018,Qtr 4,December,29,40.00%,sql
2018,Qtr 4,December,30,44.44%,aws
2018,Qtr 4,December,30,33.33%,cloud
2018,Qtr 4,December,30,33.33%,machine_learning
2018,Qtr 4,December,30,77.78%,python
2018,Qtr 4,December,30,55.56%,sql
2018,Qtr 4,December,31,66.67%,aws
2018,Qtr 4,December,31,33.33%,cloud
2018,Qtr 4,December,31,33.33%,machine_learning
2018,Qtr 4,December,31,33.33%,python
2018,Qtr 4,December,31,66.67%,sql
2019,Qtr 1,January,1,25.00%,aws
2019,Qtr 1,January,1,37.50%,cloud
2019,Qtr 1,January,1,12.50%,machine_learning
2019,Qtr 1,January,1,37.50%,python
2019,Qtr 1,January,1,37.50%,sql
2019,Qtr 1,January,2,50.00%,aws
2019,Qtr 1,January,2,100.00%,cloud
2019,Qtr 1,January,2,25.00%,python
2019,Qtr 1,January,2,25.00%,sql
2019,Qtr 1,January,3,16.67%,cloud
2019,Qtr 1,January,3,33.33%,machine_learning
2019,Qtr 1,January,3,50.00%,python
2019,Qtr 1,January,3,33.33%,sql
2019,Qtr 1,January,4,40.00%,aws
2019,Qtr 1,January,4,40.00%,cloud
2019,Qtr 1,January,4,20.00%,machine_learning
2019,Qtr 1,January,4,60.00%,python
2019,Qtr 1,January,4,60.00%,sql
2019,Qtr 1,January,5,75.00%,aws
2019,Qtr 1,January,5,75.00%,cloud
2019,Qtr 1,January,5,25.00%,python
2019,Qtr 1,January,5,25.00%,sql
2019,Qtr 1,January,6,28.57%,aws
2019,Qtr 1,January,6,28.57%,cloud
2019,Qtr 1,January,6,14.29%,machine_learning
2019,Qtr 1,January,6,28.57%,python
2019,Qtr 1,January,6,85.71%,sql
2019,Qtr 1,January,7,25.00%,aws
2019,Qtr 1,January,7,75.00%,cloud
2019,Qtr 1,January,7,50.00%,python
2019,Qtr 1,January,7,75.00%,sql
2019,Qtr 1,January,8,100.00%,cloud
2019,Qtr 1,January,8,100.00%,machine_learning
2019,Qtr 1,January,8,100.00%,python
2019,Qtr 1,January,8,100.00%,sql
2019,Qtr 1,January,9,33.33%,aws
2019,Qtr 1,January,9,50.00%,cloud
2019,Qtr 1,January,9,16.67%,machine_learning
2019,Qtr 1,January,9,50.00%,python
2019,Qtr 1,January,9,66.67%,sql
2019,Qtr 1,January,11,33.33%,aws
2019,Qtr 1,January,11,33.33%,cloud
2019,Qtr 1,January,11,66.67%,machine_learning
2019,Qtr 1,January,11,100.00%,python
2019,Qtr 1,January,11,33.33%,sql
2019,Qtr 1,January,12,50.00%,python
2019,Qtr 1,January,12,75.00%,sql
2019,Qtr 1,January,13,50.00%,aws
2019,Qtr 1,January,13,50.00%,cloud
2019,Qtr 1,January,13,50.00%,python
2019,Qtr 1,January,13,50.00%,sql
2019,Qtr 1,January,14,33.33%,aws
2019,Qtr 1,January,14,100.00%,cloud
2019,Qtr 1,January,14,33.33%,python
2019,Qtr 1,January,15,100.00%,cloud
2019,Qtr 1,January,16,25.00%,aws
2019,Qtr 1,January,16,25.00%,cloud
2019,Qtr 1,January,16,25.00%,machine_learning
2019,Qtr 1,January,16,25.00%,sql
2019,Qtr 1,January,17,50.00%,aws
2019,Qtr 1,January,17,75.00%,cloud
2019,Qtr 1,January,17,50.00%,machine_learning
2019,Qtr 1,January,17,25.00%,python
2019,Qtr 1,January,17,75.00%,sql
2019,Qtr 1,January,18,33.33%,aws
2019,Qtr 1,January,18,33.33%,machine_learning
2019,Qtr 1,January,18,33.33%,python
2019,Qtr 1,January,18,66.67%,sql
2019,Qtr 1,January,19,75.00%,aws
2019,Qtr 1,January,19,50.00%,cloud
2019,Qtr 1,January,19,25.00%,python
2019,Qtr 1,January,19,50.00%,sql
2019,Qtr 1,January,20,50.00%,aws
2019,Qtr 1,January,20,25.00%,cloud
2019,Qtr 1,January,20,50.00%,machine_learning
2019,Qtr 1,January,20,100.00%,python
2019,Qtr 1,January,20,75.00%,sql
2019,Qtr 1,January,21,33.33%,machine_learning
2019,Qtr 1,January,21,66.67%,python
2019,Qtr 1,January,21,66.67%,sql
2019,Qtr 1,January,22,25.00%,aws
2019,Qtr 1,January,22,25.00%,cloud
2019,Qtr 1,January,23,25.00%,aws
2019,Qtr 1,January,23,25.00%,cloud
2019,Qtr 1,January,23,25.00%,python
2019,Qtr 1,January,24,20.00%,aws
2019,Qtr 1,January,24,60.00%,cloud
2019,Qtr 1,January,24,20.00%,machine_learning
2019,Qtr 1,January,24,100.00%,python
2019,Qtr 1,January,24,80.00%,sql
2019,Qtr 1,January,25,25.00%,python
2019,Qtr 1,January,25,25.00%,sql
2019,Qtr 1,January,26,50.00%,aws
2019,Qtr 1,January,26,50.00%,machine_learning
2019,Qtr 1,January,26,50.00%,python
2019,Qtr 1,January,26,100.00%,sql
2019,Qtr 1,January,27,100.00%,machine_learning
2019,Qtr 1,January,27,100.00%,python
2019,Qtr 1,January,27,100.00%,sql
2019,Qtr 1,January,28,33.33%,aws
2019,Qtr 1,January,28,66.67%,python
2019,Qtr 1,January,28,33.33%,sql
2019,Qtr 1,January,29,100.00%,aws
2019,Qtr 1,January,29,50.00%,cloud
2019,Qtr 1,January,29,50.00%,machine_learning
2019,Qtr 1,January,29,100.00%,python
2019,Qtr 1,January,29,50.00%,sql
2019,Qtr 1,January,30,50.00%,aws
2019,Qtr 1,January,30,50.00%,cloud
2019,Qtr 1,January,30,50.00%,machine_learning
2019,Qtr 1,January,30,50.00%,sql
2019,Qtr 1,January,31,33.33%,aws
2019,Qtr 1,January,31,50.00%,cloud
2019,Qtr 1,January,31,16.67%,machine_learning
2019,Qtr 1,January,31,50.00%,python
2019,Qtr 1,January,31,50.00%,sql
2019,Qtr 1,February,1,25.00%,machine_learning
2019,Qtr 1,February,1,25.00%,python
2019,Qtr 1,February,1,25.00%,sql
2019,Qtr 1,February,2,33.33%,machine_learning
2019,Qtr 1,February,2,33.33%,python
2019,Qtr 1,February,2,33.33%,sql
2019,Qtr 1,February,3,66.67%,aws
2019,Qtr 1,February,3,33.33%,cloud
2019,Qtr 1,February,3,66.67%,machine_learning
2019,Qtr 1,February,3,66.67%,python
2019,Qtr 1,February,3,66.67%,sql
2019,Qtr 1,February,4,50.00%,aws
2019,Qtr 1,February,4,50.00%,cloud
2019,Qtr 1,February,4,25.00%,machine_learning
2019,Qtr 1,February,4,25.00%,python
2019,Qtr 1,February,4,25.00%,sql
2019,Qtr 1,February,5,25.00%,aws
2019,Qtr 1,February,5,25.00%,cloud
2019,Qtr 1,February,5,50.00%,sql
2019,Qtr 1,February,6,100.00%,aws
2019,Qtr 1,February,6,100.00%,machine_learning
2019,Qtr 1,February,6,100.00%,python
2019,Qtr 1,February,8,50.00%,aws
2019,Qtr 1,February,8,50.00%,cloud
2019,Qtr 1,February,8,50.00%,sql
2019,Qtr 1,February,9,50.00%,aws
2019,Qtr 1,February,9,50.00%,cloud
2019,Qtr 1,February,9,50.00%,sql
2019,Qtr 1,February,10,33.33%,aws
2019,Qtr 1,February,10,33.33%,cloud
2019,Qtr 1,February,10,33.33%,machine_learning
2019,Qtr 1,February,10,66.67%,python
2019,Qtr 1,February,10,66.67%,sql
2019,Qtr 1,February,11,50.00%,aws
2019,Qtr 1,February,11,50.00%,cloud
2019,Qtr 1,February,11,50.00%,machine_learning
2019,Qtr 1,February,11,50.00%,python
2019,Qtr 1,February,11,50.00%,sql
2019,Qtr 1,February,12,50.00%,machine_learning
2019,Qtr 1,February,12,50.00%,python
2019,Qtr 1,February,12,50.00%,sql
2019,Qtr 1,February,13,50.00%,aws
2019,Qtr 1,February,13,50.00%,cloud
2019,Qtr 1,February,13,100.00%,machine_learning
2019,Qtr 1,February,13,100.00%,python
2019,Qtr 1,February,13,50.00%,sql
2019,Qtr 1,February,14,50.00%,aws
2019,Qtr 1,February,14,50.00%,cloud
2019,Qtr 1,February,14,50.00%,machine_learning
2019,Qtr 1,February,14,50.00%,python
2019,Qtr 1,February,14,100.00%,sql
2019,Qtr 1,February,15,50.00%,aws
2019,Qtr 1,February,15,50.00%,cloud
2019,Qtr 1,February,15,50.00%,python
2019,Qtr 1,February,15,50.00%,sql
2019,Qtr 1,February,16,33.33%,aws
2019,Qtr 1,February,16,100.00%,cloud
2019,Qtr 1,February,16,33.33%,machine_learning
2019,Qtr 1,February,16,66.67%,python
2019,Qtr 1,February,16,33.33%,sql
2019,Qtr 1,February,17,20.00%,aws
2019,Qtr 1,February,17,40.00%,cloud
2019,Qtr 1,February,17,40.00%,machine_learning
2019,Qtr 1,February,17,60.00%,python
2019,Qtr 1,February,17,40.00%,sql
2019,Qtr 1,February,18,75.00%,cloud
2019,Qtr 1,February,18,50.00%,machine_learning
2019,Qtr 1,February,18,50.00%,python
2019,Qtr 1,February,18,50.00%,sql
2019,Qtr 1,February,19,33.33%,cloud
2019,Qtr 1,February,19,33.33%,machine_learning
2019,Qtr 1,February,19,66.67%,python
2019,Qtr 1,February,19,66.67%,sql
2019,Qtr 1,February,20,20.00%,cloud
2019,Qtr 1,February,20,60.00%,machine_learning
2019,Qtr 1,February,20,40.00%,python
2019,Qtr 1,February,20,40.00%,sql
2019,Qtr 1,February,21,100.00%,aws
2019,Qtr 1,February,21,100.00%,cloud
2019,Qtr 1,February,21,66.67%,machine_learning
2019,Qtr 1,February,21,66.67%,python
2019,Qtr 1,February,21,33.33%,sql
2019,Qtr 1,February,22,25.00%,aws
2019,Qtr 1,February,22,50.00%,cloud
2019,Qtr 1,February,22,25.00%,machine_learning
2019,Qtr 1,February,22,75.00%,python
2019,Qtr 1,February,22,50.00%,sql
2019,Qtr 1,February,23,50.00%,cloud
2019,Qtr 1,February,23,50.00%,python
2019,Qtr 1,February,23,50.00%,sql
2019,Qtr 1,February,24,66.67%,cloud
2019,Qtr 1,February,24,33.33%,machine_learning
2019,Qtr 1,February,24,33.33%,python
2019,Qtr 1,February,24,66.67%,sql
2019,Qtr 1,February,25,100.00%,aws
2019,Qtr 1,February,25,100.00%,cloud
2019,Qtr 1,February,25,100.00%,machine_learning
2019,Qtr 1,February,25,100.00%,python
2019,Qtr 1,February,25,100.00%,sql
2019,Qtr 1,February,26,50.00%,aws
2019,Qtr 1,February,26,50.00%,cloud
2019,Qtr 1,February,26,50.00%,machine_learning
2019,Qtr 1,February,26,50.00%,python
2019,Qtr 1,February,27,42.86%,aws
2019,Qtr 1,February,27,28.57%,cloud
2019,Qtr 1,February,27,14.29%,machine_learning
2019,Qtr 1,February,27,28.57%,python
2019,Qtr 1,February,27,42.86%,sql
2019,Qtr 1,February,28,33.33%,machine_learning
2019,Qtr 1,February,28,33.33%,python
2019,Qtr 1,February,28,66.67%,sql
2019,Qtr 1,March,1,66.67%,aws
2019,Qtr 1,March,1,66.67%,cloud
2019,Qtr 1,March,1,33.33%,machine_learning
2019,Qtr 1,March,1,66.67%,python
2019,Qtr 1,March,1,33.33%,sql
2019,Qtr 1,March,2,40.00%,cloud
2019,Qtr 1,March,2,60.00%,machine_learning
2019,Qtr 1,March,2,60.00%,python
2019,Qtr 1,March,2,20.00%,sql
2019,Qtr 1,March,3,42.86%,aws
2019,Qtr 1,March,3,42.86%,cloud
2019,Qtr 1,March,3,14.29%,machine_learning
2019,Qtr 1,March,3,28.57%,python
2019,Qtr 1,March,3,57.14%,sql
2019,Qtr 1,March,6,75.00%,aws
2019,Qtr 1,March,6,75.00%,cloud
2019,Qtr 1,March,6,25.00%,machine_learning
2019,Qtr 1,March,6,100.00%,python
2019,Qtr 1,March,6,100.00%,sql
2019,Qtr 1,March,7,50.00%,cloud
2019,Qtr 1,March,7,50.00%,python
2019,Qtr 1,March,8,50.00%,aws
2019,Qtr 1,March,8,25.00%,cloud
2019,Qtr 1,March,8,50.00%,machine_learning
2019,Qtr 1,March,8,75.00%,python
2019,Qtr 1,March,8,75.00%,sql
2019,Qtr 1,March,9,20.00%,aws
2019,Qtr 1,March,9,40.00%,cloud
2019,Qtr 1,March,9,20.00%,machine_learning
2019,Qtr 1,March,9,40.00%,python
2019,Qtr 1,March,9,40.00%,sql
2019,Qtr 1,March,10,25.00%,aws
2019,Qtr 1,March,10,75.00%,cloud
2019,Qtr 1,March,10,50.00%,machine_learning
2019,Qtr 1,March,10,75.00%,python
2019,Qtr 1,March,10,50.00%,sql
2019,Qtr 1,March,11,25.00%,cloud
2019,Qtr 1,March,11,25.00%,python
2019,Qtr 1,March,12,50.00%,aws
2019,Qtr 1,March,14,75.00%,aws
2019,Qtr 1,March,14,75.00%,cloud
2019,Qtr 1,March,14,25.00%,python
2019,Qtr 1,March,14,50.00%,sql
2019,Qtr 1,March,15,100.00%,aws
2019,Qtr 1,March,15,100.00%,cloud
2019,Qtr 1,March,16,50.00%,cloud
2019,Qtr 1,March,16,50.00%,sql
2019,Qtr 1,March,17,40.00%,aws
2019,Qtr 1,March,17,20.00%,cloud
2019,Qtr 1,March,17,20.00%,machine_learning
2019,Qtr 1,March,17,60.00%,python
2019,Qtr 1,March,17,40.00%,sql
2019,Qtr 1,March,18,50.00%,aws
2019,Qtr 1,March,18,50.00%,cloud
2019,Qtr 1,March,19,33.33%,cloud
2019,Qtr 1,March,19,33.33%,python
2019,Qtr 1,March,20,50.00%,aws
2019,Qtr 1,March,20,50.00%,python
2019,Qtr 1,March,20,50.00%,sql
2019,Qtr 1,March,21,33.33%,aws
2019,Qtr 1,March,21,66.67%,cloud
2019,Qtr 1,March,21,66.67%,machine_learning
2019,Qtr 1,March,21,66.67%,python
2019,Qtr 1,March,21,66.67%,sql
2019,Qtr 1,March,22,40.00%,aws
2019,Qtr 1,March,22,60.00%,cloud
2019,Qtr 1,March,22,20.00%,python
2019,Qtr 1,March,22,40.00%,sql
2019,Qtr 1,March,23,60.00%,aws
2019,Qtr 1,March,23,40.00%,cloud
2019,Qtr 1,March,23,80.00%,python
2019,Qtr 1,March,23,80.00%,sql
2019,Qtr 1,March,24,50.00%,aws
2019,Qtr 1,March,24,50.00%,cloud
2019,Qtr 1,March,24,50.00%,python
2019,Qtr 1,March,24,50.00%,sql
2019,Qtr 1,March,25,40.00%,aws
2019,Qtr 1,March,25,60.00%,cloud
2019,Qtr 1,March,25,40.00%,machine_learning
2019,Qtr 1,March,25,40.00%,python
2019,Qtr 1,March,25,40.00%,sql
2019,Qtr 1,March,26,50.00%,aws
2019,Qtr 1,March,26,50.00%,cloud
2019,Qtr 1,March,26,50.00%,python
2019,Qtr 1,March,26,50.00%,sql
2019,Qtr 1,March,27,16.67%,aws
2019,Qtr 1,March,27,33.33%,cloud
2019,Qtr 1,March,27,16.67%,machine_learning
2019,Qtr 1,March,27,50.00%,python
2019,Qtr 1,March,27,50.00%,sql
2019,Qtr 1,March,28,50.00%,aws
2019,Qtr 1,March,28,50.00%,cloud
2019,Qtr 1,March,28,25.00%,machine_learning
2019,Qtr 1,March,28,50.00%,python
2019,Qtr 1,March,28,25.00%,sql
2019,Qtr 1,March,29,14.29%,cloud
2019,Qtr 1,March,29,28.57%,machine_learning
2019,Qtr 1,March,29,28.57%,python
2019,Qtr 1,March,29,42.86%,sql
2019,Qtr 1,March,30,100.00%,aws
2019,Qtr 1,March,30,80.00%,cloud
2019,Qtr 1,March,30,40.00%,machine_learning
2019,Qtr 1,March,30,80.00%,python
2019,Qtr 1,March,30,60.00%,sql
2019,Qtr 1,March,31,33.33%,aws
2019,Qtr 1,March,31,33.33%,cloud
2019,Qtr 1,March,31,66.67%,machine_learning
2019,Qtr 1,March,31,33.33%,python
2019,Qtr 1,March,31,100.00%,sql
2019,Qtr 2,April,1,14.29%,aws
2019,Qtr 2,April,1,14.29%,cloud
2019,Qtr 2,April,1,14.29%,machine_learning
2019,Qtr 2,April,1,42.86%,python
2019,Qtr 2,April,1,42.86%,sql
2019,Qtr 2,April,2,16.67%,aws
2019,Qtr 2,April,2,16.67%,cloud
2019,Qtr 2,April,2,66.67%,python
2019,Qtr 2,April,2,50.00%,sql
2019,Qtr 2,April,3,33.33%,aws
2019,Qtr 2,April,3,66.67%,cloud
2019,Qtr 2,April,3,33.33%,python
2019,Qtr 2,April,3,66.67%,sql
2019,Qtr 2,April,4,66.67%,aws
2019,Qtr 2,April,4,66.67%,cloud
2019,Qtr 2,April,4,33.33%,machine_learning
2019,Qtr 2,April,4,66.67%,python
2019,Qtr 2,April,4,33.33%,sql
2019,Qtr 2,April,5,33.33%,aws
2019,Qtr 2,April,5,50.00%,cloud
2019,Qtr 2,April,5,33.33%,machine_learning
2019,Qtr 2,April,5,66.67%,python
2019,Qtr 2,April,5,66.67%,sql
2019,Qtr 2,April,6,57.14%,aws
2019,Qtr 2,April,6,42.86%,cloud
2019,Qtr 2,April,6,28.57%,python
2019,Qtr 2,April,6,28.57%,sql
2019,Qtr 2,April,7,33.33%,aws
2019,Qtr 2,April,7,66.67%,cloud
2019,Qtr 2,April,7,66.67%,machine_learning
2019,Qtr 2,April,7,66.67%,python
2019,Qtr 2,April,7,66.67%,sql
2019,Qtr 2,April,8,50.00%,aws
2019,Qtr 2,April,8,50.00%,cloud
2019,Qtr 2,April,8,50.00%,machine_learning
2019,Qtr 2,April,8,50.00%,python
2019,Qtr 2,April,8,50.00%,sql
2019,Qtr 2,April,9,33.33%,aws
2019,Qtr 2,April,9,33.33%,cloud
2019,Qtr 2,April,9,33.33%,sql
2019,Qtr 2,April,10,42.86%,aws
2019,Qtr 2,April,10,57.14%,cloud
2019,Qtr 2,April,10,57.14%,machine_learning
2019,Qtr 2,April,10,57.14%,python
2019,Qtr 2,April,10,28.57%,sql
2019,Qtr 2,April,12,33.33%,cloud
2019,Qtr 2,April,12,33.33%,sql
2019,Qtr 2,April,13,25.00%,aws
2019,Qtr 2,April,13,50.00%,machine_learning
2019,Qtr 2,April,13,50.00%,python
2019,Qtr 2,April,13,25.00%,sql
2019,Qtr 2,April,14,20.00%,aws
2019,Qtr 2,April,14,60.00%,python
2019,Qtr 2,April,14,60.00%,sql
2019,Qtr 2,April,15,33.33%,python
2019,Qtr 2,April,15,33.33%,sql
2019,Qtr 2,April,16,100.00%,aws
2019,Qtr 2,April,16,33.33%,cloud
2019,Qtr 2,April,16,33.33%,python
2019,Qtr 2,April,16,33.33%,sql
2019,Qtr 2,April,17,33.33%,aws
2019,Qtr 2,April,17,33.33%,cloud
2019,Qtr 2,April,18,50.00%,cloud
2019,Qtr 2,April,18,50.00%,machine_learning
2019,Qtr 2,April,18,50.00%,python
2019,Qtr 2,April,18,50.00%,sql
2019,Qtr 2,April,19,25.00%,aws
